what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1472614186419
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1472614186423
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1472614186426
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1472614186430
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1472614186432
os,sysinfo,,,"win32",1472614186444
arch,sysinfo,,,"x86_64",1472614186444
ws,sysinfo,,,"win32",1472614186444
locale,sysinfo,,,"en_US",1472614186444
processors,sysinfo,,,"4",1472614186444
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1472614186444
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1472614186444
java.specification.name,sysinfo,,,"Java Platform API Specification",1472614186444
java.specification.vendor,sysinfo,,,"Oracle Corporation",1472614186444
java.specification.version,sysinfo,,,"1.7",1472614186444
java.vendor,sysinfo,,,"Oracle Corporation",1472614186444
java.version,sysinfo,,,"1.7.0_79",1472614186444
java.vm.info,sysinfo,,,"mixed mode",1472614186444
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1472614186444
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1472614186445
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1472614186445
java.vm.specification.version,sysinfo,,,"1.7",1472614186445
java.vm.vendor,sysinfo,,,"Oracle Corporation",1472614186445
java.vm.version,sysinfo,,,"24.79-b02",1472614186445
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1472614189263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614196327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614292488
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1472614297731
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1472614297806
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1472614297813
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1472614297827
started,bundle,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse",1472614297845
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1472614297997
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1472614298054
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1472614298095
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1472614298115
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1472614298242
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1472614298249
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1472614298255
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1472614298298
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1472614298310
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1472614298395
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1472614298400
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1472614299375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614431422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614649124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614649185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614650920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614650991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614652331
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472614653390
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1472614654700
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1472614655468
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1472614655489
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1472614655553
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1472614655618
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1472614655668
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1472614655689
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1472614655720
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1472657599741
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1472657599746
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1472657599750
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1472657599753
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1472657599765
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1472657599767
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1472657599770
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1472657599776
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1472657599780
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1472657599785
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1472657599787
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1472657599791
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1472657599796
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1472657599799
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1472657599805
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1472657599809
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1472657599817
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1472657599827
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1472657599840
