what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472660052020
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472660052816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472660052951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472660055276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660077334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660094241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472660105009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660110288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660110459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472660126990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472660179729
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472660184314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660190310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660190972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660196934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660196953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660197856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660198717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660202848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660225289
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1472660225314
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472660225771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660254372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660343379
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472660345404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472660360353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660397726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660425463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472660431275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660435873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660438779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472660440976
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472660445626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660456741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660456759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660457901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660458690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660463500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660497614
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1472660497641
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472660498364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660574581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660580484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472660580777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660587318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660710367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472660714929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660716606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472660727112
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472660727484
