what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1470670520530
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1470670520536
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1470670520935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470670575462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470670684054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470670688294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470670688638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470670747369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470670748322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470670764939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470671013622
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470671013731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470671019868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470671023870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470671027229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470671028233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470671073198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470671082468
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470671083609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470671083774
